p226_034 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_034.wav
p226_042 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_042.wav
p226_046 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_046.wav
p226_049 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_049.wav
p226_050 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_050.wav
p226_053 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_053.wav
p226_056 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_056.wav
p226_057 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_057.wav
p226_058 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_058.wav
p226_063 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_063.wav
p226_076 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_076.wav
p226_083 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_083.wav
p226_089 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_089.wav
p226_090 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_090.wav
p226_096 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_096.wav
p226_099 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_099.wav
p226_104 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_104.wav
p226_109 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_109.wav
p226_111 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_111.wav
p226_117 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_117.wav
p226_127 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_127.wav
p226_141 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_141.wav
p226_145 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_145.wav
p226_146 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_146.wav
p226_148 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_148.wav
p226_157 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_157.wav
p226_158 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_158.wav
p226_163 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_163.wav
p226_165 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_165.wav
p226_183 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_183.wav
p226_184 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_184.wav
p226_191 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_191.wav
p226_193 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_193.wav
p226_210 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_210.wav
p226_211 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_211.wav
p226_218 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_218.wav
p226_219 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_219.wav
p226_225 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_225.wav
p226_232 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_232.wav
p226_234 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_234.wav
p226_238 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_238.wav
p226_239 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_239.wav
p226_244 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_244.wav
p226_256 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_256.wav
p226_260 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_260.wav
p226_265 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_265.wav
p226_269 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_269.wav
p226_270 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_270.wav
p226_273 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_273.wav
p226_279 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_279.wav
p226_295 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_295.wav
p226_297 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_297.wav
p226_298 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_298.wav
p226_306 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_306.wav
p226_309 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_309.wav
p226_317 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_317.wav
p226_329 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_329.wav
p226_338 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_338.wav
p226_342 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_342.wav
p226_343 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_343.wav
p226_348 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_348.wav
p226_349 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_349.wav
p226_351 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_351.wav
p226_360 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_360.wav
p226_367 /media/gabi/gabi_data/VCTK-Corpus/wav16/p226/p226_367.wav
p227_003 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_003.wav
p227_009 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_009.wav
p227_022 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_022.wav
p227_023 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_023.wav
p227_028 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_028.wav
p227_030 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_030.wav
p227_034 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_034.wav
p227_035 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_035.wav
p227_041 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_041.wav
p227_045 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_045.wav
p227_049 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_049.wav
p227_061 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_061.wav
p227_066 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_066.wav
p227_073 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_073.wav
p227_077 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_077.wav
p227_085 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_085.wav
p227_088 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_088.wav
p227_092 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_092.wav
p227_094 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_094.wav
p227_095 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_095.wav
p227_100 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_100.wav
p227_102 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_102.wav
p227_107 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_107.wav
p227_113 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_113.wav
p227_119 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_119.wav
p227_120 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_120.wav
p227_124 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_124.wav
p227_129 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_129.wav
p227_143 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_143.wav
p227_153 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_153.wav
p227_155 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_155.wav
p227_158 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_158.wav
p227_160 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_160.wav
p227_166 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_166.wav
p227_167 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_167.wav
p227_171 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_171.wav
p227_177 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_177.wav
p227_180 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_180.wav
p227_181 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_181.wav
p227_186 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_186.wav
p227_187 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_187.wav
p227_193 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_193.wav
p227_204 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_204.wav
p227_222 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_222.wav
p227_226 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_226.wav
p227_243 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_243.wav
p227_246 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_246.wav
p227_250 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_250.wav
p227_261 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_261.wav
p227_262 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_262.wav
p227_280 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_280.wav
p227_288 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_288.wav
p227_289 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_289.wav
p227_294 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_294.wav
p227_295 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_295.wav
p227_297 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_297.wav
p227_301 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_301.wav
p227_302 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_302.wav
p227_309 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_309.wav
p227_311 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_311.wav
p227_312 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_312.wav
p227_315 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_315.wav
p227_316 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_316.wav
p227_318 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_318.wav
p227_320 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_320.wav
p227_324 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_324.wav
p227_336 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_336.wav
p227_342 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_342.wav
p227_345 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_345.wav
p227_350 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_350.wav
p227_361 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_361.wav
p227_371 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_371.wav
p227_372 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_372.wav
p227_377 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_377.wav
p227_397 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_397.wav
p227_399 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_399.wav
p227_400 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_400.wav
p227_401 /media/gabi/gabi_data/VCTK-Corpus/wav16/p227/p227_401.wav
p228_005 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_005.wav
p228_008 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_008.wav
p228_012 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_012.wav
p228_022 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_022.wav
p228_023 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_023.wav
p228_030 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_030.wav
p228_036 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_036.wav
p228_044 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_044.wav
p228_049 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_049.wav
p228_052 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_052.wav
p228_054 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_054.wav
p228_057 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_057.wav
p228_061 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_061.wav
p228_063 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_063.wav
p228_064 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_064.wav
p228_068 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_068.wav
p228_074 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_074.wav
p228_083 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_083.wav
p228_089 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_089.wav
p228_094 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_094.wav
p228_095 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_095.wav
p228_097 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_097.wav
p228_114 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_114.wav
p228_116 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_116.wav
p228_121 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_121.wav
p228_122 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_122.wav
p228_127 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_127.wav
p228_130 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_130.wav
p228_149 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_149.wav
p228_150 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_150.wav
p228_151 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_151.wav
p228_152 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_152.wav
p228_161 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_161.wav
p228_168 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_168.wav
p228_171 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_171.wav
p228_174 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_174.wav
p228_178 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_178.wav
p228_185 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_185.wav
p228_190 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_190.wav
p228_199 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_199.wav
p228_212 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_212.wav
p228_224 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_224.wav
p228_232 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_232.wav
p228_235 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_235.wav
p228_238 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_238.wav
p228_242 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_242.wav
p228_247 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_247.wav
p228_258 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_258.wav
p228_261 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_261.wav
p228_267 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_267.wav
p228_269 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_269.wav
p228_272 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_272.wav
p228_276 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_276.wav
p228_291 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_291.wav
p228_293 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_293.wav
p228_311 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_311.wav
p228_315 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_315.wav
p228_321 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_321.wav
p228_322 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_322.wav
p228_323 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_323.wav
p228_330 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_330.wav
p228_335 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_335.wav
p228_336 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_336.wav
p228_340 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_340.wav
p228_343 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_343.wav
p228_346 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_346.wav
p228_347 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_347.wav
p228_352 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_352.wav
p228_362 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_362.wav
p228_364 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_364.wav
p228_368 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_368.wav
p228_370 /media/gabi/gabi_data/VCTK-Corpus/wav16/p228/p228_370.wav
p229_005 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_005.wav
p229_008 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_008.wav
p229_020 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_020.wav
p229_021 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_021.wav
p229_022 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_022.wav
p229_032 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_032.wav
p229_038 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_038.wav
p229_046 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_046.wav
p229_052 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_052.wav
p229_055 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_055.wav
p229_056 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_056.wav
p229_060 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_060.wav
p229_065 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_065.wav
p229_067 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_067.wav
p229_082 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_082.wav
p229_086 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_086.wav
p229_087 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_087.wav
p229_092 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_092.wav
p229_097 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_097.wav
p229_100 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_100.wav
p229_120 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_120.wav
p229_123 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_123.wav
p229_130 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_130.wav
p229_136 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_136.wav
p229_137 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_137.wav
p229_147 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_147.wav
p229_156 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_156.wav
p229_159 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_159.wav
p229_162 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_162.wav
p229_189 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_189.wav
p229_191 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_191.wav
p229_198 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_198.wav
p229_199 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_199.wav
p229_200 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_200.wav
p229_204 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_204.wav
p229_207 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_207.wav
p229_209 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_209.wav
p229_212 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_212.wav
p229_213 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_213.wav
p229_214 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_214.wav
p229_221 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_221.wav
p229_224 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_224.wav
p229_251 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_251.wav
p229_253 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_253.wav
p229_254 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_254.wav
p229_260 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_260.wav
p229_263 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_263.wav
p229_269 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_269.wav
p229_279 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_279.wav
p229_282 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_282.wav
p229_287 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_287.wav
p229_290 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_290.wav
p229_295 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_295.wav
p229_296 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_296.wav
p229_305 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_305.wav
p229_311 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_311.wav
p229_315 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_315.wav
p229_324 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_324.wav
p229_336 /media/gabi/gabi_data/VCTK-Corpus/wav16/p229/p229_336.wav
